"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-06","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","149211","","","","0"
"2021-07","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","142325","","","","0"
"2021-08","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","143215","","","","0"
"2021-09","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","148291","","","","0"
"2021-10","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","141868","","","","0"
"2021-11","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","137526","","","","0"
"2021-12","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","151720","","","","0"
"2022-01","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","125716","","","","0"
"2022-02","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","137744","","","","0"
"2022-03","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","209881","","","","0"
"2022-04","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","217803","","","","0"
"2022-05","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","203706","","","","0"
"2022-06","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","215851","","","","0"
"2022-07","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","177429","","","","0"
"2022-08","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","176727","","","","0"
"2022-09","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","180585","","","","0"
"2022-10","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","190183","","","","0"
"2022-11","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","171083","","","","0"
"2022-12","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","166674","","","","0"
"2023-01","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","163412","","","","0"
"2023-02","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","180442","","","","0"
"2023-03","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","238041","","","","0"
"2023-04","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","223648","","","","0"
"2023-05","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","228144","","","","0"
"2023-06","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","239320","","","","0"
"2023-07","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","194059","","","","0"
"2023-08","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","232116","","","","0"
"2023-09","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","245546","","","","0"
"2023-10","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","214750","","","","0"
"2023-11","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","202475","","","","0"
"2023-12","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","220995","","","","0"
"2024-01","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","203792","","","","0"
"2024-02","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","200640","","","","0"
"2024-03","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","240927","","","","0"
"2024-04","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","258875","","","","0"
"2024-05","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","252314","","","","0"
"2024-06","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","220229","","","","0"
"2024-07","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","171697","","","","0"
"2024-08","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","191806","","","","0"
"2024-09","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","210613","","","","0"
"2024-10","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","242250","","","","0"
"2024-11","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","249887","","","","0"
"2024-12","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","210290","","","","0"
"2025-01","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","195072","","","","0"
"2025-02","Manitoba","2021A000246","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088820","8.1.10.2","228840","","","","0"
"2018-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","84949","","","","0"
"2018-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","87741","","","","0"
"2018-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","110631","","","","0"
"2018-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","101814","","","","0"
"2018-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","120932","","","","0"
"2018-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","83496","","","","0"
"2018-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","95197","","","","0"
"2018-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","74134","","","","0"
"2018-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","96183","","","","0"
"2018-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","116823","","","","0"
"2018-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","124364","","","","0"
"2018-12","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","106811","","","","0"
"2019-01","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","103021","","","","0"
"2019-02","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","97591","","","","0"
"2019-03","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","100796","","","","0"
"2019-04","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","103441","","","","0"
"2019-05","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","89208","","","","0"
"2019-06","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","93940","","","","0"
"2019-07","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","88265","","","","0"
"2019-08","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","96436","","","","0"
"2019-09","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","110508","","","","0"
"2019-10","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","105036","","","","0"
"2019-11","Manitoba","2021A000246","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089197","8.2.10.2","111462","","","","0"
