"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-05","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","17507","","","","0"
"2021-06","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","19782","","","","0"
"2021-07","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","17902","","","","0"
"2021-08","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","21264","","","","0"
"2021-09","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","16473","","","","0"
"2021-10","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","15391","","","","0"
"2021-11","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","12729","","","","0"
"2021-12","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","16714","","","","0"
"2022-01","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","14338","","","","0"
"2022-02","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","19034","","","","0"
"2022-03","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","17764","","","","0"
"2022-04","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","23128","","","","0"
"2022-05","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","30995","","","","0"
"2022-06","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","32433","","","","0"
"2022-07","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","28821","","","","0"
"2022-08","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","35531","","","","0"
"2022-09","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","25241","","","","0"
"2022-10","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","24016","","","","0"
"2022-11","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","26056","","","","0"
"2022-12","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","18313","","","","0"
"2023-01","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","18544","","","","0"
"2023-02","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","21490","","","","0"
"2023-03","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","31972","","","","0"
"2023-04","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","29966","","","","0"
"2023-05","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","33370","","","","0"
"2023-06","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","29078","","","","0"
"2023-07","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","26563","","","","0"
"2023-08","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","31678","","","","0"
"2023-09","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","27495","","","","0"
"2023-10","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","29578","","","","0"
"2023-11","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","26147","","","","0"
"2023-12","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","24152","","","","0"
"2024-01","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","25542","","","","0"
"2024-02","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","25111","","","","0"
"2024-03","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","28126","","","","0"
"2024-04","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","40660","","","","0"
"2024-05","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","33805","","","","0"
"2024-06","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","32251","","","","0"
"2024-07","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","39959","","","","0"
"2024-08","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","32730","","","","0"
"2024-09","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","29442","","","","0"
"2024-10","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","38334","","","","0"
"2024-11","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","23422","","","","0"
"2024-12","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","16966","","","","0"
"2025-01","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","22985","","","","0"
"2025-02","New Brunswick","2021A000213","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086558","5.1.10.2","26494","","","","0"
"2018-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3652","","","","0"
"2018-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3059","","","","0"
"2018-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4567","","","","0"
"2018-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4664","","","","0"
"2018-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4877","","","","0"
"2018-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4816","","","","0"
"2018-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5184","","","","0"
"2018-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4688","","","","0"
"2018-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4072","","","","0"
"2018-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4236","","","","0"
"2018-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4298","","","","0"
"2018-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4674","","","","0"
"2019-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4065","","","","0"
"2019-02","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3751","","","","0"
"2019-03","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3372","","","","0"
"2019-04","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3813","","","","0"
"2019-05","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4158","","","","0"
"2019-06","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5158","","","","0"
"2019-07","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","5394","","","","0"
"2019-08","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4406","","","","0"
"2019-09","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4543","","","","0"
"2019-10","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","4107","","","","0"
"2019-11","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3591","","","","0"
"2019-12","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","3478","","","","0"
"2020-01","New Brunswick","2021A000213","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567086935","5.2.10.2","2791","","","","0"
