"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-06","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4140770","","","","0"
"2021-07","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4321974","","","","0"
"2021-08","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4416828","","","","0"
"2021-09","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","3684771","","","","0"
"2021-10","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4821122","","","","0"
"2021-11","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4658529","","","","0"
"2021-12","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4550175","","","","0"
"2022-01","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","3759570","","","","0"
"2022-02","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4543739","","","","0"
"2022-03","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","6002630","","","","0"
"2022-04","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5431916","","","","0"
"2022-05","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5814021","","","","0"
"2022-06","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5845345","","","","0"
"2022-07","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","4711105","","","","0"
"2022-08","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5988783","","","","0"
"2022-09","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5349200","","","","0"
"2022-10","Ontario","2021A000235","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567088066","7.1.10.2","5704631","","","","0"
