"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-09","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","128202","","","","0"
"2022-10","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","129766","","","","0"
"2022-11","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","113564","","","","0"
"2022-12","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","96278","","","","0"
"2023-01","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","127950","","","","0"
"2023-02","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","116287","","","","0"
"2023-03","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","172329","","","","0"
"2023-04","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","158086","","","","0"
"2023-05","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","157877","","","","0"
"2023-06","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","144328","","","","0"
"2023-07","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","118908","","","","0"
"2023-08","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","136193","","","","0"
"2023-09","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","136852","","","","0"
"2023-10","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","129285","","","","0"
"2023-11","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","125695","","","","0"
"2023-12","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","114219","","","","0"
"2024-01","Saskatchewan","2021A000247","Import","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567089574","9.1.10.2","138806","","","","0"
