"REF_DATE","GEO","DGUID","Trade","North American Product Classification System (NAPCS)","Principal trading partners","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","36705","","","","0"
"2020-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","29447","","","","0"
"2020-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","40832","","","","0"
"2020-03","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","43359","","","","0"
"2020-04","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","25006","","","","0"
"2020-05","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","22853","","","","0"
"2020-06","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","34395","","","","0"
"2020-07","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","23720","","","","0"
"2020-08","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","24926","","","","0"
"2020-09","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","20830","","","","0"
"2020-10","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","30156","","","","0"
"2020-11","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","30867","","","","0"
"2020-12","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","22240","","","","0"
"2021-01","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","21679","","","","0"
"2021-02","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","26251","","","","0"
"2021-03","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","30010","","","","0"
"2021-04","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","22180","","","","0"
"2021-05","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","30364","","","","0"
"2021-06","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","29161","","","","0"
"2021-07","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","29413","","","","0"
"2021-08","Alberta","2021A000248","Domestic export","Motor vehicles and parts [C19]","United States","Dollars","81","thousands","3","v1567090705","10.2.10.2","29096","","","","0"
